Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Bos en Lommerplantsoen;43;F;1055 AA;AMSTERDAM;Eefje Voogd Makelaardij B.V. ;020-3050560;In verkoop genomen;€ 190,000;Kosten koper;€ 6,552;€ 195,000;€ 6,724;  ;;nee;4-2-2019;26-2-2019;;3-6-2019;12-2-2019;12-2-2019;26-3-2019;;;9;29;101;;;;;;;1;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;19;#NAME?;1055 AA;AMSTERDAM;NIEUW! Makelaardij ;020 4972900;In verkoop genomen;€ 190,000;Kosten koper;€ 6,333;€ 200,000;€ 6,667;  ;;nee;6-4-2019;26-4-2019;30-5-2019;31-5-2019;25-4-2019;25-4-2019;15-7-2019;;;20;30;105;;;;;20;;1;0;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ommerenhof;1;;1106 XH;AMSTERDAM;ERA Van De Steege ;020-6903717;In verkoop genomen;€ 190,000;Kosten koper;€ 3,220;€ 185,000;€ 3,136;  ;;nee;19-4-2019;7-6-2019;;23-7-2019;7-6-2019;7-6-2019;9-8-2019;;;50;59;239;;7;;;;1976;2;1;Appartement;;benedenwoning;;;;C;;26-7-2026;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;105;A;1055 AA;AMSTERDAM;Makelaardij van der Linden Amsterdam ;020-5712712;In verkoop genomen;€ 190,000;Kosten koper;€ 6,333;€ 197,000;€ 6,567;  ;;nee;24-4-2019;14-5-2019;;28-5-2019;23-5-2019;23-5-2019;25-7-2019;;;30;30;100;;;;;19;2014;1;1;Appartement;;bovenwoning;;;;B;0.95;1-5-2025;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;39;G;1055 AA;AMSTERDAM;HR Makelaars B.V ;(+31) 299 20 08 08;In verkoop genomen;€ 190,000;Kosten koper;€ 6,333;€ 210,000;€ 7,000;  ;;nee;7-5-2019;5-6-2019;3-7-2019;5-7-2019;29-5-2019;29-5-2019;14-8-2019;;;23;30;115;;;;;;1960;1;1;Appartement;;bovenwoning;;;;C;;21-2-2029;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Papendrechtstraat;57;;1106 BM;AMSTERDAM;Brockhoff Makelaars ;020-5437373;In verkoop genomen;€ 190,000;Kosten koper;€ 3,115;€ 190,000;€ 3,115;  ;;nee;8-5-2019;31-7-2019;5-8-2019;19-8-2019;26-6-2019;26-6-2019;19-8-2019;;;50;61;198;;;6;6;;1982;2;1;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 190,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Korte Geuzenstraat;510;;1056 KW;AMSTERDAM;BNV Makelaars B.V. ;020-7371786;In verkoop genomen;€ 195,000;Kosten koper;€ 8,478;€ 187,500;€ 8,152;  ;;nee;24-4-2019;17-6-2019;9-7-2019;8-8-2019;11-6-2019;11-6-2019;12-8-2019;;;49;23;78;;;;;;;1;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 195,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;43;E;1055 AA;AMSTERDAM;PB Makelaars o.z. ;020-8203456;In verkoop genomen;€ 195,000;Kosten koper;€ 6,500;€ 205,000;€ 6,833;  ;;nee;6-5-2019;24-5-2019;21-6-2019;22-6-2019;24-5-2019;24-5-2019;9-9-2019;;;19;30;81;;;;;;2012;1;1;Appartement;;bovenwoning;;;;B;;1-5-2025;Verkocht;;in overleg;0;€ 195,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Wamelstraat;111;;1106 DN;AMSTERDAM;Hollands Best Makelaars & Taxateurs ;020-6005205;In verkoop genomen;€ 195,000;Kosten koper;€ 3,250;€ 195,000;€ 3,250;  ;;nee;11-5-2019;5-6-2019;;18-7-2019;5-6-2019;5-6-2019;23-7-2019;;;26;60;172;;;4;9;;1982;2;1;Appartement;;bovenwoning;;;;C;;7-2-2026;Verkocht;;in overleg;0;€ 195,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;321;;1069 EC;AMSTERDAM;Moerland makelaardij o.g. b.v. ;020-6103366;In verkoop genomen;€ 195,000;Kosten koper;€ 2,746;€ 220,000;€ 3,099;  ;;nee;17-5-2019;13-6-2019;11-7-2019;30-7-2019;6-6-2019;6-6-2019;30-7-2019;;;21;71;180;;;5;5;;;4;3;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;1;€ 200,000;€ 195,000;18-5-2019;€ 5,000;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;99;P;1055 AA;AMSTERDAM;DDB Makelaardij ;(+31) 20 774 87 74;In verkoop genomen;€ 195,000;Kosten koper;€ 6,500;€ 205,000;€ 6,833;  ;;nee;28-5-2019;;;28-6-2019;21-6-2019;21-6-2019;5-8-2019;;;25;30;79;;;;;;;1;0;Appartement;;bovenwoning;;;;B;0.95;1-5-2025;Verkocht;;in overleg;0;€ 195,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Orteliusstraat;332;B;1056 PS;AMSTERDAM;Your Home Makelaardij ;020-3706020;In verkoop genomen;€ 195,000;Kosten koper;€ 7,500;€ 213,000;€ 8,192;  ;;nee;14-6-2019;4-7-2019;;22-8-2019;4-7-2019;4-7-2019;30-8-2019;;;21;26;90;;;;;;;1;0;Appartement;;tussenverdieping;;;;;;;Verkocht;;in overleg;0;€ 195,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Terrazza;89;;1095 MA;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 196,014;Vrij op naam;€ 3,920;€ 196,014;€ 3,920;  ;;nee;28-3-2018;28-3-2018;;31-5-2019;28-3-2018;28-3-2018;1-7-2018;;;1;50;143;;;;9;;2019;2;1;Appartement;;portiekflat;;;;;;;Verkocht;2;in overleg;0;€ 196,014;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;89;A;1055 AA;AMSTERDAM;DDB Makelaardij ;(+31) 20 774 87 74;In verkoop genomen;€ 197,500;Kosten koper;€ 6,810;€ 205,000;€ 7,069;  ;;nee;9-7-2019;;;12-8-2019;24-7-2019;24-7-2019;12-8-2019;;;16;29;79;;;5;;;;1;0;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 197,500;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Welnastraat;389;;1096 GJ;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 198,500;Kosten koper;€ 7,089;€ 215,000;€ 7,679;  ;;nee;13-5-2019;3-6-2019;7-6-2019;13-6-2019;3-6-2019;3-6-2019;3-7-2019;;;22;28;74;;;;;;2014;1;1;Appartement;;bovenwoning;;;;A;1.27;1-7-2015;Verkocht;;in overleg;0;€ 198,500;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Welnastraat;569;;1096 GJ;AMSTERDAM;Kennemer Real Estate ;023-5315310;In verkoop genomen;€ 199,000;Kosten koper;€ 6,862;€ 215,000;€ 7,414;  ;;nee;29-5-2019;;;17-6-2019;14-6-2019;14-6-2019;14-6-2019;;;17;29;90;;;;;;2014;1;0;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 199,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kleiburg;12;A;1104 EA;AMSTERDAM;AVT Makelaars B.V. ;020-3144469;In verkoop genomen;€ 199,012;Kosten koper;€ 4,061;€ 212,250;€ 4,332;  ;;nee;10-4-2019;25-4-2019;28-5-2019;31-5-2019;25-4-2019;25-4-2019;31-5-2019;;;16;49;194;;;;6;;2015;2;1;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 199,012;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Terrazza;93;;1095 MA;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 199,648;Vrij op naam;€ 4,074;€ 199,648;€ 4,074;  ;;nee;28-3-2018;28-3-2018;;31-5-2019;29-3-2018;29-3-2018;1-7-2018;;;2;49;140;;;;7;;2019;2;1;Appartement;;portiekflat;;;;;;;Verkocht;2;in overleg;0;€ 199,648;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Terrazza;113;;1095 MA;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 199,984;Vrij op naam;€ 4,081;€ 199,984;€ 4,081;  ;;nee;28-3-2018;28-3-2018;;31-5-2019;28-3-2018;28-3-2018;1-7-2018;;;1;49;140;;;;6;;2019;2;1;Appartement;;portiekflat;;;;;;;Verkocht;2;in overleg;0;€ 199,984;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;37;A;1055 AA;AMSTERDAM;Makelaar1 ;013 8200905;In verkoop genomen;€ 200,000;Kosten koper;€ 5,556;€ 220,000;€ 6,111;  ;;nee;19-12-2018;25-1-2019;;22-7-2019;1-3-2019;1-3-2019;1-3-2019;;;73;36;112;;;;;;1960;1;1;Appartement;;bovenwoning;;;;B;;23-11-2028;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Delistraat;24;D;1094 CW;AMSTERDAM;Eline Makelaardij ;06-28248640;In verkoop genomen;€ 200,000;Kosten koper;€ 7,407;€ 242,500;€ 8,981;  ;;nee;27-3-2019;;;27-5-2019;15-4-2019;15-4-2019;26-5-2019;;;20;27;94;;;;1;;1903;2;1;Appartement;;bovenwoning;;;;C;;31-5-2025;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Rosa Manusstraat;20;;1069 RD;AMSTERDAM;Urban Makelaars ;31203035090;In verkoop genomen;€ 200,000;Kosten koper;€ 4,762;€ 219,000;€ 5,214;  ;;nee;5-4-2019;23-4-2019;;5-6-2019;23-4-2019;23-4-2019;12-6-2019;;;19;42;134;;;3;5;;1983;2;1;Appartement;;bovenwoning;;;;B;;3-12-2019;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Fritz Conijnstraat;30;-2;1063 CE;AMSTERDAM;Groot Amsterdam Makelaardij B.V. ;020 - 6183320;In verkoop genomen;€ 200,000;Kosten koper;€ 2,941;€ 255,250;€ 3,754;  ;;nee;6-4-2019;5-5-2019;23-5-2019;24-5-2019;25-4-2019;25-4-2019;14-6-2019;;;20;68;210;;;5;6;30;1955;3;2;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Millingenhof;270;;1106 KS;AMSTERDAM;Brockhoff Makelaars ;020-5437373;In verkoop genomen;€ 200,000;Kosten koper;€ 2,778;€ 200,000;€ 2,778;  ;;nee;12-4-2019;;;16-7-2019;23-5-2019;23-5-2019;15-7-2019;;;42;72;235;;;3;;;1977;2;1;Appartement;;benedenwoning;;;;C;;4-8-2024;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Schovenstraat;41;;1097 ZX;Amsterdam;Hoekstra & Van Eck Amsterdam-Noord ;020-6341332;In verkoop genomen;€ 200,000;Kosten koper;€ 5,714;€ 241,041;€ 6,887;  ;;nee;15-4-2019;7-6-2019;7-6-2019;5-7-2019;10-5-2019;10-5-2019;5-7-2019;;;26;35;130;;;4;;;1924;2;1;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;645;;1069 EE;AMSTERDAM;Brockhoff Makelaars ;020-5437373;In verkoop genomen;€ 200,000;Kosten koper;€ 2,817;€ 221,000;€ 3,113;  ;;nee;17-4-2019;9-7-2019;31-7-2019;7-8-2019;4-7-2019;4-7-2019;14-8-2019;;;79;71;224;;;5;8;;1973;4;3;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Schoorlstraat;111;;1024 PS;AMSTERDAM;Zelfverkopen.nl ;088-2350100;In verkoop genomen;€ 200,000;Kosten koper;€ 3,774;€ 220,089;€ 4,153;  ;;nee;19-4-2019;29-5-2019;;17-7-2019;29-5-2019;29-5-2019;18-7-2019;;;41;53;154;;;5;3;;1966;2;1;Appartement;;bovenwoning;;;;C;;4-4-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Klinkerweg;3;;1033 PJ;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 200,000;Kosten koper;€ 4,545;€ 226,000;€ 5,136;  ;;nee;23-4-2019;24-6-2019;;14-6-2019;22-5-2019;22-5-2019;24-6-2019;;;30;44;130;;;4;;;1984;3;2;Appartement;;benedenwoning;;;;B;;3-12-2019;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Boris Pasternakstraat;451;;1102 TE;AMSTERDAM;Linger OG ;020-623 63 77;In verkoop genomen;€ 200,000;Kosten koper;€ 3,226;€ 220,000;€ 3,548;  ;;nee;26-4-2019;24-5-2019;;4-7-2019;27-5-2019;27-5-2019;4-7-2019;;;32;62;189;;1;4;6;;1984;2;1;Appartement;;bovenwoning;;;;C;;15-4-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Marius Bauerstraat;235;B-5;1062 AL;Amsterdam;Hoekstra & van Eck Amsterdam West ;020 2051070;In verkoop genomen;€ 200,000;Kosten koper;€ 5,000;€ 241,777;€ 6,044;  ;;nee;29-4-2019;27-5-2019;27-5-2019;5-7-2019;21-5-2019;21-5-2019;8-7-2019;;;23;40;135;;;;;;2015;1;0;Appartement;;bovenwoning;;;;A;;4-11-2025;Verkocht;;direct;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Haag en Veld;192;;1102 GJ;Amsterdam;Hoekstra & van Eck Amsterdam Centrum ;020-6241214;In verkoop genomen;€ 200,000;Kosten koper;€ 2,703;€ 251,000;€ 3,392;  ;;nee;1-5-2019;22-5-2019;28-5-2019;28-6-2019;23-5-2019;23-5-2019;28-6-2019;;;23;74;260;;;3;;;1970;2;1;Appartement;;benedenwoning;;;;A;;26-4-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Admiraal De Ruijterweg;521;B2;1055 MJ;AMSTERDAM;Makelaarswinkel B.V. ;030-2593076;In verkoop genomen;€ 200,000;Kosten koper;€ 7,407;€ 238,000;€ 8,815;  ;;nee;7-5-2019;29-5-2019;;7-6-2019;29-5-2019;29-5-2019;29-7-2019;;;23;27;90;;;;4;;1925;2;1;Appartement;;bovenwoning;;;;D;;21-5-2028;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bramzeilhof;110;;1034 LK;AMSTERDAM;123makelaar ;020-6192930;In verkoop genomen;€ 200,000;Kosten koper;€ 2,667;€ 242,000;€ 3,227;  ;;nee;8-5-2019;17-6-2019;;12-8-2019;17-6-2019;17-6-2019;5-8-2019;;;41;75;273;;1;;;;1976;3;2;Appartement;;benedenwoning;;;;B;1.34;8-3-2028;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Korte Geuzenstraat;102;;1056 KS;AMSTERDAM;Eveline Deken Makelaar O.G. ;020 2602058;In verkoop genomen;€ 200,000;Kosten koper;€ 8,000;€ 220,000;€ 8,800;  ;;nee;20-5-2019;7-8-2019;19-8-2019;20-8-2019;31-7-2019;31-7-2019;26-8-2019;;;73;25;65;;1;1;3;;1943;1;1;Appartement;;bovenwoning;;;;G;;21-5-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;235;;1069 TS;Amsterdam;Hoekstra & van Eck Amsterdam West ;020 2051070;In verkoop genomen;€ 200,000;Kosten koper;€ 3,279;€ 215,000;€ 3,525;  ;;nee;22-5-2019;23-7-2019;22-8-2019;15-8-2019;18-7-2019;18-7-2019;18-9-2019;;;58;61;195;;;6;7;;1966;3;2;Appartement;;galerijflat;;;;G;;18-3-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;474;;1069 ED;AMSTERDAM;Moerland makelaardij o.g. b.v. ;020-6103366;In verkoop genomen;€ 200,000;Kosten koper;€ 3,279;€ 212,500;€ 3,484;  ;;nee;25-5-2019;9-7-2019;25-7-2019;25-7-2019;24-6-2019;24-6-2019;1-8-2019;;;31;61;195;;;5;6;;1963;3;2;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerplantsoen;97;E;1055 AA;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 200,000;Kosten koper;€ 6,667;€ 205,000;€ 6,833;  ;;nee;27-5-2019;;;10-7-2019;18-6-2019;18-6-2019;22-7-2019;;;23;30;81;;;5;;;1960;1;0;Appartement;;bovenwoning;;;;B;0.95;1-5-2025;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Het Laagt;102;;1025 GK;AMSTERDAM;ERA Van De Steege ;020-4357000;In verkoop genomen;€ 200,000;Kosten koper;€ 3,571;€ 230,000;€ 4,107;  ;;nee;28-5-2019;;;2-7-2019;24-6-2019;24-6-2019;26-8-2019;;;28;56;237;;3;;4;25;1968;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Haardstee;92;;1102 NE;AMSTERDAM;HB Makelaardij B.V. ;020-6170379;In verkoop genomen;€ 200,000;Kosten koper;€ 3,279;€ 217,500;€ 3,566;  ;;nee;1-6-2019;;;10-8-2019;5-7-2019;5-7-2019;11-8-2019;;;35;61;170;;;5;6;;1992;2;1;Appartement;;portiekflat;;;;F;;23-10-2027;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Oldenbarneveldtstraat;36;-1;1052 KC;AMSTERDAM;Netwerk Makelaardij Amsterdam ;088 4400044;In verkoop genomen;€ 200,000;Kosten koper;€ 8,696;€ 225,000;€ 9,783;  ;;nee;11-6-2019;;;25-6-2019;19-6-2019;19-6-2019;17-7-2019;;;9;23;80;;;;;;1885;1;0;Appartement;;bovenwoning;;;;E;;5-12-2027;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Schalkwijkpad;125;;1107 JP;AMSTERDAM;Vos Makelaardij o.g. ;020-4965345;In verkoop genomen;€ 200,000;Kosten koper;€ 2,857;€ 225,000;€ 3,214;  ;;nee;21-6-2019;12-7-2019;21-8-2019;22-8-2019;8-7-2019;8-7-2019;2-9-2019;;;18;70;230;;;7;7;;1982;3;2;Appartement;;portiekflat;;;;C;;3-12-2019;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Cruquiuswerf;108;;1019 VR;AMSTERDAM;Eefje Voogd Makelaardij B.V. ;020-3050560;In verkoop genomen;€ 200,000;Vrij op naam;€ 5,882;€ 200,000;€ 5,882;  ;;nee;2-7-2019;;;7-8-2019;5-8-2019;5-8-2019;5-8-2021;;;35;34;102;;;;;;2019;1;0;Appartement;;portiekflat;;;;;;;Verkocht;1;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Veldhuizenstraat;56;;1106 DH;AMSTERDAM;Makelaar Bert ;020 2613470;In verkoop genomen;€ 200,000;Kosten koper;€ 2,667;€ 215,000;€ 2,867;  ;;nee;23-7-2019;;;21-8-2019;12-8-2019;12-8-2019;11-9-2019;;;21;75;248;;;8;8;;1982;3;2;Appartement;;bovenwoning;;;;C;;19-7-2029;Verkocht;;in overleg;0;€ 200,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Terrazza;84;;1095 MA;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 204,435;Vrij op naam;€ 4,172;€ 204,435;€ 4,172;  ;;nee;28-3-2018;28-3-2018;;31-5-2019;29-3-2018;29-3-2018;1-7-2018;;;2;49;140;;;;22;;2019;2;1;Appartement;;portiekflat;;;;;;;Verkocht;2;in overleg;0;€ 204,435;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Cruquiuswerf;77;;1019 VR;AMSTERDAM;Eefje Voogd Makelaardij B.V. ;020-3050560;In verkoop genomen;€ 205,000;Vrij op naam;€ 5,694;€ 205,000;€ 5,694;  ;;nee;17-9-2018;;;22-5-2019;17-5-2019;17-5-2019;17-5-2019;;;243;36;108;;;;;;2019;1;0;Appartement;;portiekflat;;;;;;;Verkocht;1;in overleg;0;€ 205,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Grubbehoeve;928;;1103 GZ;AMSTERDAM;Linger OG ;020-623 63 77;In verkoop genomen;€ 205,000;Kosten koper;€ 2,929;€ 220,000;€ 3,143;  ;;nee;9-4-2019;24-4-2019;;1-7-2019;1-6-2019;1-6-2019;1-7-2019;;;54;70;221;;;6;9;;1974;3;2;Appartement;;galerijflat;;;;C;;4-4-2029;Verkocht;;in overleg;0;€ 205,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;369;;1069 EC;AMSTERDAM;Moerland makelaardij o.g. b.v. ;020-6103366;In verkoop genomen;€ 209,000;Kosten koper;€ 3,426;€ 215,000;€ 3,525;  ;;nee;9-3-2019;11-4-2019;2-5-2019;6-6-2019;11-4-2019;11-4-2019;11-4-2019;;;34;61;180;;;5;5;;;3;2;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 209,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Berthold Brechtstraat;615;;1102 RS;AMSTERDAM;VLIEG Makelaars OG ;023-5640004;In verkoop genomen;€ 209,000;Kosten koper;€ 3,732;€ 235,000;€ 4,196;  ;;nee;28-3-2019;17-4-2019;;28-5-2019;17-4-2019;17-4-2019;15-7-2019;;;21;56;171;;;5;;;1985;2;1;Appartement;;benedenwoning;;;;B;;18-3-2029;Verkocht;;in overleg;0;€ 209,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Nijenrodeweg;813;;1082 JL;AMSTERDAM;Linger OG ;020-623 63 77;In verkoop genomen;€ 210,000;Kosten koper;€ 6,364;€ 215,000;€ 6,515;  ;;nee;3-5-2019;;;21-6-2019;5-6-2019;5-6-2019;14-6-2019;;;34;33;111;;;4;3;;1965;2;1;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 210,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Langswater;353;;1069 EC;AMSTERDAM;Atsma Makelaardij en Assurantiën ;020-3453273;In verkoop genomen;€ 210,000;Kosten koper;€ 3,000;€ 207,500;€ 2,964;  ;;nee;17-5-2019;18-6-2019;15-7-2019;16-7-2019;17-6-2019;17-6-2019;23-7-2019;;;32;70;180;;;5;5;;;4;3;Appartement;;galerijflat;;;;D;;21-10-2027;Verkocht;;in overleg;0;€ 210,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kloekhorststraat;49;;1104 MK;AMSTERDAM;Linger OG ;020-623 63 77;In verkoop genomen;€ 210,000;Kosten koper;€ 2,917;€ 220,000;€ 3,056;  ;;nee;3-6-2019;28-6-2019;;18-7-2019;28-6-2019;28-6-2019;18-7-2019;;;26;72;248;;;6;;;1984;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;direct;0;€ 210,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Javastraat;40;3V;1094 HJ;AMSTERDAM;Reimus Makelaardij & Hypotheken ;076-5933134;In verkoop genomen;€ 210,000;Kosten koper;€ 7,241; Beschikbaar over 32875 dagen  ;€ 8,103;  ;;nee;4-6-2019;8-7-2019;;13-8-2019;8-7-2019;8-7-2019;25-8-2109;;;35;29;101;;;;;;1912;1;0;Appartement;;bovenwoning;;;;D;;30-7-2027;Verkocht;;in overleg;0;€ 210,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Terrazza;82;;1095 MA;AMSTERDAM;Mooijekind Vleut Makelaars O/G Amsterdam ;020-8002383;In verkoop genomen;€ 212,010;Vrij op naam;€ 4,327;€ 212,010;€ 4,327;  ;;nee;28-3-2018;28-3-2018;;31-5-2019;29-3-2018;29-3-2018;1-7-2018;;;2;49;140;;;;30;;2019;2;1;Appartement;;portiekflat;;;;;;;Verkocht;2;in overleg;0;€ 212,010;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Burgemeester Hogguerstraat;867;;1064 EC;Amsterdam;O'Real Estate ;(+31) 6 172 94 406;In verkoop genomen;€ 215,000;Kosten koper;€ 4,674;€ 210,500;€ 4,576;  ;;nee;14-3-2019;25-4-2019;31-5-2019;4-6-2019;14-3-2019;14-3-2019;3-6-2019;;;1;46;150;;7;;;;1965;2;1;Appartement;;galerijflat;;;;C;1.59;29-1-2029;Verkocht;;direct;0;€ 215,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Alfred Doblinstraat;14;;1102 VL;AMSTERDAM;De Drie Kastelen Makelaardij ;079 3167167;In verkoop genomen;€ 215,000;Kosten koper;€ 3,909;€ 220,000;€ 4,000;  ;;nee;22-3-2019;;;1-8-2019;21-6-2019;21-6-2019;9-8-2019;;;92;55;170;;;5;4;;1985;3;2;Appartement;;portiekflat;;;;;;;Verkocht;;in overleg;0;€ 215,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
